gene	Pos	Strand	is_TF	is_SM_gene	SM_cluster
AN5328	ChrV_A_nidulans_FGSC_A4:3133386-3134667	-	FALSE	TRUE	SM_cluster_25
AN5329	ChrV_A_nidulans_FGSC_A4:3130528-3132204	+	FALSE	TRUE	SM_cluster_25
AN5330	ChrV_A_nidulans_FGSC_A4:3129204-3129979	+	FALSE	FALSE	NA
AN5331	ChrV_A_nidulans_FGSC_A4:3125536-3127042	+	FALSE	FALSE	NA
AN5332	ChrV_A_nidulans_FGSC_A4:3121454-3123148	-	FALSE	FALSE	NA
AN5333	ChrV_A_nidulans_FGSC_A4:3119394-3121429	+	FALSE	FALSE	NA
AN5334	ChrV_A_nidulans_FGSC_A4:3117637-3119303	+	TRUE	FALSE	NA
AN5335	ChrV_A_nidulans_FGSC_A4:3113226-3116280	+	FALSE	FALSE	NA
AN5337	ChrV_A_nidulans_FGSC_A4:3105100-3107862	+	FALSE	FALSE	NA
AN5338	ChrV_A_nidulans_FGSC_A4:3102883-3104555	-	FALSE	FALSE	NA
AN5339	ChrV_A_nidulans_FGSC_A4:3101776-3103773	+	FALSE	FALSE	NA
AN5340	ChrV_A_nidulans_FGSC_A4:3100305-3101681	+	FALSE	FALSE	NA
AN5341	ChrV_A_nidulans_FGSC_A4:3095831-3097112	-	FALSE	FALSE	NA
AN5342	ChrV_A_nidulans_FGSC_A4:3093095-3095628	-	FALSE	FALSE	NA
AN5343	ChrV_A_nidulans_FGSC_A4:3089075-3092846	+	FALSE	FALSE	NA
AN5344	ChrV_A_nidulans_FGSC_A4:3087594-3088496	+	FALSE	FALSE	NA
AN5345	ChrV_A_nidulans_FGSC_A4:3083967-3087226	-	FALSE	FALSE	NA
AN5346	ChrV_A_nidulans_FGSC_A4:3082873-3085477	+	FALSE	FALSE	NA
AN5347	ChrV_A_nidulans_FGSC_A4:3079498-3082780	-	FALSE	FALSE	NA
AN5348	ChrV_A_nidulans_FGSC_A4:3077325-3078566	-	FALSE	FALSE	NA
AN5349	ChrV_A_nidulans_FGSC_A4:3075670-3077212	+	TRUE	FALSE	NA
AN5350	ChrV_A_nidulans_FGSC_A4:3073825-3075010	-	FALSE	FALSE	NA
AN5351	ChrV_A_nidulans_FGSC_A4:3072496-3073799	+	FALSE	FALSE	NA
AN5353	ChrV_A_nidulans_FGSC_A4:3066277-3067546	+	FALSE	FALSE	NA
AN5354	ChrV_A_nidulans_FGSC_A4:3062051-3063230	-	FALSE	FALSE	NA
AN5355	ChrV_A_nidulans_FGSC_A4:3060024-3061199	-	FALSE	FALSE	NA
AN5356	ChrV_A_nidulans_FGSC_A4:3056118-3057905	+	FALSE	FALSE	NA
AN5357	ChrV_A_nidulans_FGSC_A4:3049702-3051297	+	FALSE	FALSE	NA
AN5359	ChrV_A_nidulans_FGSC_A4:3047371-3048003	+	FALSE	FALSE	NA
AN5360	ChrV_A_nidulans_FGSC_A4:3044752-3046748	-	FALSE	FALSE	NA
AN5361	ChrV_A_nidulans_FGSC_A4:3041072-3043020	-	FALSE	FALSE	NA
AN5362	ChrV_A_nidulans_FGSC_A4:3039946-3040479	+	FALSE	FALSE	NA
AN5363	ChrV_A_nidulans_FGSC_A4:3036847-3038460	+	FALSE	FALSE	NA
AN5364	ChrV_A_nidulans_FGSC_A4:3032878-3036702	-	FALSE	FALSE	NA
AN5365	ChrV_A_nidulans_FGSC_A4:3031407-3032467	+	FALSE	FALSE	NA
AN5366	ChrV_A_nidulans_FGSC_A4:3030015-3030799	+	FALSE	FALSE	NA
AN5367	ChrV_A_nidulans_FGSC_A4:3027167-3029176	-	FALSE	FALSE	NA
AN5368	ChrV_A_nidulans_FGSC_A4:3025383-3026368	-	FALSE	FALSE	NA
AN5369	ChrV_A_nidulans_FGSC_A4:3023276-3024920	-	FALSE	FALSE	NA
AN5370	ChrV_A_nidulans_FGSC_A4:3019070-3021351	-	FALSE	FALSE	NA
AN5371	ChrV_A_nidulans_FGSC_A4:3016448-3017431	+	FALSE	FALSE	NA
AN5372	ChrV_A_nidulans_FGSC_A4:3013987-3015299	+	FALSE	FALSE	NA
AN5373	ChrV_A_nidulans_FGSC_A4:3011840-3013293	+	FALSE	FALSE	NA
AN5374	ChrV_A_nidulans_FGSC_A4:3010112-3011299	-	FALSE	FALSE	NA
AN5375	ChrV_A_nidulans_FGSC_A4:3008840-3010099	+	FALSE	FALSE	NA
AN5376	ChrV_A_nidulans_FGSC_A4:3006855-3008690	-	FALSE	FALSE	NA
AN5377	ChrV_A_nidulans_FGSC_A4:3003077-3003883	-	FALSE	FALSE	NA
AN5378	ChrV_A_nidulans_FGSC_A4:2998761-3001428	-	FALSE	FALSE	NA
AN5380	ChrV_A_nidulans_FGSC_A4:2990268-2992213	-	FALSE	FALSE	NA
AN5381	ChrV_A_nidulans_FGSC_A4:2989075-2990219	+	FALSE	FALSE	NA
AN5383	ChrV_A_nidulans_FGSC_A4:2985637-2988446	-	FALSE	FALSE	NA
AN5384	ChrV_A_nidulans_FGSC_A4:2983706-2984618	-	FALSE	FALSE	NA
AN5385	ChrV_A_nidulans_FGSC_A4:2980923-2981759	-	FALSE	FALSE	NA
AN5387	ChrV_A_nidulans_FGSC_A4:2972978-2974296	+	FALSE	FALSE	NA
AN5388	ChrV_A_nidulans_FGSC_A4:2971232-2971766	+	FALSE	FALSE	NA
AN5389	ChrV_A_nidulans_FGSC_A4:2969698-2970141	+	FALSE	FALSE	NA
AN5390	ChrV_A_nidulans_FGSC_A4:2964965-2967741	+	TRUE	FALSE	NA
AN5391	ChrV_A_nidulans_FGSC_A4:2963495-2964740	-	FALSE	FALSE	NA
AN5393	ChrV_A_nidulans_FGSC_A4:2958292-2958957	+	FALSE	FALSE	NA
AN5394	ChrV_A_nidulans_FGSC_A4:2956463-2958070	-	FALSE	FALSE	NA
AN5395	ChrV_A_nidulans_FGSC_A4:2953077-2955743	-	FALSE	FALSE	NA
AN5396	ChrV_A_nidulans_FGSC_A4:2947331-2948137	+	FALSE	FALSE	NA
AN5397	ChrV_A_nidulans_FGSC_A4:2943944-2945993	-	FALSE	FALSE	NA
AN5398	ChrV_A_nidulans_FGSC_A4:2942227-2943357	+	FALSE	FALSE	NA
AN5399	ChrV_A_nidulans_FGSC_A4:2938046-2939043	+	FALSE	FALSE	NA
AN5400	ChrV_A_nidulans_FGSC_A4:2933307-2935612	+	FALSE	FALSE	NA
AN5401	ChrV_A_nidulans_FGSC_A4:2929161-2929721	+	FALSE	FALSE	NA
AN5402	ChrV_A_nidulans_FGSC_A4:2925184-2926473	+	FALSE	FALSE	NA
AN5403	ChrV_A_nidulans_FGSC_A4:2919456-2923615	+	FALSE	FALSE	NA
AN5404	ChrV_A_nidulans_FGSC_A4:2916426-2918398	-	FALSE	FALSE	NA
AN5405	ChrV_A_nidulans_FGSC_A4:2911386-2913385	-	FALSE	FALSE	NA
AN5406	ChrV_A_nidulans_FGSC_A4:2904995-2910691	+	FALSE	FALSE	NA
AN5407	ChrV_A_nidulans_FGSC_A4:2900521-2903574	-	FALSE	FALSE	NA
AN5408	ChrV_A_nidulans_FGSC_A4:2898424-2899127	-	FALSE	FALSE	NA
AN5409	ChrV_A_nidulans_FGSC_A4:2896739-2897776	+	FALSE	FALSE	NA
AN5410	ChrV_A_nidulans_FGSC_A4:2893691-2894622	-	FALSE	FALSE	NA
AN5411	ChrV_A_nidulans_FGSC_A4:2892064-2892951	-	FALSE	FALSE	NA
AN5412	ChrV_A_nidulans_FGSC_A4:2889628-2891595	-	TRUE	FALSE	NA
AN5413	ChrV_A_nidulans_FGSC_A4:2887231-2889686	+	FALSE	FALSE	NA
AN5414	ChrV_A_nidulans_FGSC_A4:2885182-2886688	-	FALSE	FALSE	NA
AN5415	ChrV_A_nidulans_FGSC_A4:2882991-2884626	+	FALSE	FALSE	NA
AN5416	ChrV_A_nidulans_FGSC_A4:2880541-2882063	-	FALSE	FALSE	NA
AN5417	ChrV_A_nidulans_FGSC_A4:2878434-2880531	+	FALSE	FALSE	NA
AN5418	ChrV_A_nidulans_FGSC_A4:2875668-2876475	-	FALSE	FALSE	NA
AN5419	ChrV_A_nidulans_FGSC_A4:2874264-2875488	+	FALSE	FALSE	NA
AN5421	ChrV_A_nidulans_FGSC_A4:2865528-2867682	+	FALSE	FALSE	NA
AN5422	ChrV_A_nidulans_FGSC_A4:2863214-2864746	-	FALSE	FALSE	NA
AN5423	ChrV_A_nidulans_FGSC_A4:2859767-2861619	+	FALSE	FALSE	NA
AN5424	ChrV_A_nidulans_FGSC_A4:2856400-2857536	-	FALSE	FALSE	NA
AN5425	ChrV_A_nidulans_FGSC_A4:2854873-2856066	+	FALSE	FALSE	NA
AN5426	ChrV_A_nidulans_FGSC_A4:2853194-2854286	+	FALSE	FALSE	NA
AN5427	ChrV_A_nidulans_FGSC_A4:2849338-2851138	+	FALSE	FALSE	NA
AN5428	ChrV_A_nidulans_FGSC_A4:2845441-2846628	+	FALSE	FALSE	NA
AN5429	ChrV_A_nidulans_FGSC_A4:2841697-2843499	-	FALSE	FALSE	NA
AN5430	ChrV_A_nidulans_FGSC_A4:2839440-2841347	+	FALSE	FALSE	NA
AN5431	ChrV_A_nidulans_FGSC_A4:2835553-2837415	-	TRUE	FALSE	NA
AN5432	ChrV_A_nidulans_FGSC_A4:2834113-2835142	+	FALSE	FALSE	NA
AN5433	ChrV_A_nidulans_FGSC_A4:2831851-2833734	-	FALSE	FALSE	NA
AN5434	ChrV_A_nidulans_FGSC_A4:2828864-2830469	+	FALSE	FALSE	NA
AN5435	ChrV_A_nidulans_FGSC_A4:2826262-2828380	+	FALSE	FALSE	NA
AN5437	ChrV_A_nidulans_FGSC_A4:2813466-2815927	-	FALSE	FALSE	NA
AN5438	ChrV_A_nidulans_FGSC_A4:2811021-2813051	+	FALSE	FALSE	NA
AN5439	ChrV_A_nidulans_FGSC_A4:2810198-2810644	-	FALSE	FALSE	NA
AN5440	ChrV_A_nidulans_FGSC_A4:2808737-2809964	-	FALSE	FALSE	NA
AN5441	ChrV_A_nidulans_FGSC_A4:2805592-2806707	-	FALSE	FALSE	NA
AN5442	ChrV_A_nidulans_FGSC_A4:2802859-2805319	+	FALSE	FALSE	NA
AN5443	ChrV_A_nidulans_FGSC_A4:2801453-2802707	-	FALSE	FALSE	NA
AN5444	ChrV_A_nidulans_FGSC_A4:2799893-2801534	+	FALSE	FALSE	NA
AN5445	ChrV_A_nidulans_FGSC_A4:2796257-2797794	+	FALSE	FALSE	NA
AN5446	ChrV_A_nidulans_FGSC_A4:2791094-2793640	-	FALSE	FALSE	NA
AN5447	ChrV_A_nidulans_FGSC_A4:2788634-2790559	-	FALSE	FALSE	NA
AN5448	ChrV_A_nidulans_FGSC_A4:2785793-2788388	-	FALSE	FALSE	NA
AN5449	ChrV_A_nidulans_FGSC_A4:2782253-2784580	+	FALSE	FALSE	NA
AN5450	ChrV_A_nidulans_FGSC_A4:2777169-2780094	+	FALSE	FALSE	NA
AN5451	ChrV_A_nidulans_FGSC_A4:2774885-2776614	+	FALSE	FALSE	NA
AN5452	ChrV_A_nidulans_FGSC_A4:2769941-2774534	-	FALSE	FALSE	NA
AN5452-uORF	ChrV_A_nidulans_FGSC_A4:2774436-2774456	-	FALSE	FALSE	NA
AN5453	ChrV_A_nidulans_FGSC_A4:2764465-2766270	-	FALSE	FALSE	NA
AN5454	ChrV_A_nidulans_FGSC_A4:2762293-2764058	-	FALSE	FALSE	NA
AN5455	ChrV_A_nidulans_FGSC_A4:2756203-2762093	+	FALSE	FALSE	NA
AN5456	ChrV_A_nidulans_FGSC_A4:2752381-2756083	-	FALSE	FALSE	NA
AN5457	ChrV_A_nidulans_FGSC_A4:2749736-2752391	+	FALSE	FALSE	NA
AN5458	ChrV_A_nidulans_FGSC_A4:2746952-2747994	-	FALSE	FALSE	NA
AN5459	ChrV_A_nidulans_FGSC_A4:2745496-2746048	+	FALSE	FALSE	NA
AN5460	ChrV_A_nidulans_FGSC_A4:2740820-2743062	+	FALSE	FALSE	NA
AN5461	ChrV_A_nidulans_FGSC_A4:2737625-2738874	+	FALSE	FALSE	NA
AN5462	ChrV_A_nidulans_FGSC_A4:2735497-2736143	-	FALSE	FALSE	NA
AN5463	ChrV_A_nidulans_FGSC_A4:2732483-2733699	-	FALSE	FALSE	NA
AN5464	ChrV_A_nidulans_FGSC_A4:2723714-2725871	-	FALSE	FALSE	NA
AN5465	ChrV_A_nidulans_FGSC_A4:2721155-2723292	+	FALSE	FALSE	NA
AN5466	ChrV_A_nidulans_FGSC_A4:2716183-2718772	-	FALSE	FALSE	NA
AN5467	ChrV_A_nidulans_FGSC_A4:2710850-2712466	+	FALSE	FALSE	NA
AN5468	ChrV_A_nidulans_FGSC_A4:2709421-2710269	-	FALSE	FALSE	NA
AN5470	ChrV_A_nidulans_FGSC_A4:2703652-2705478	-	FALSE	FALSE	NA
AN5471	ChrV_A_nidulans_FGSC_A4:2702321-2703359	-	FALSE	FALSE	NA
AN5474	ChrV_A_nidulans_FGSC_A4:2691655-2692454	-	FALSE	FALSE	NA
AN5475	ChrV_A_nidulans_FGSC_A4:2685268-2686508	+	FALSE	FALSE	NA
AN5476	ChrV_A_nidulans_FGSC_A4:2683543-2684574	-	TRUE	FALSE	NA
AN5477	ChrV_A_nidulans_FGSC_A4:2681204-2682657	-	FALSE	FALSE	NA
AN5478	ChrV_A_nidulans_FGSC_A4:2678678-2680020	-	FALSE	FALSE	NA
AN5479	ChrV_A_nidulans_FGSC_A4:2675702-2677096	-	FALSE	FALSE	NA
AN5480	ChrV_A_nidulans_FGSC_A4:2674782-2675593	+	FALSE	FALSE	NA
AN5481	ChrV_A_nidulans_FGSC_A4:2671332-2674411	+	FALSE	FALSE	NA
AN5482	ChrV_A_nidulans_FGSC_A4:2667878-2669345	-	FALSE	FALSE	NA
AN5483	ChrV_A_nidulans_FGSC_A4:2663071-2667172	+	FALSE	FALSE	NA
AN5484	ChrV_A_nidulans_FGSC_A4:2660532-2661194	-	FALSE	FALSE	NA
AN5485	ChrV_A_nidulans_FGSC_A4:2654222-2659605	-	FALSE	FALSE	NA
AN5487	ChrV_A_nidulans_FGSC_A4:2648056-2649722	+	FALSE	FALSE	NA
AN5488	ChrV_A_nidulans_FGSC_A4:2639489-2646119	+	FALSE	FALSE	NA
AN5489	ChrV_A_nidulans_FGSC_A4:2633500-2635128	-	FALSE	FALSE	NA
AN5490	ChrV_A_nidulans_FGSC_A4:2630336-2632482	+	FALSE	FALSE	NA
AN5491	ChrV_A_nidulans_FGSC_A4:2622795-2629867	+	FALSE	FALSE	NA
AN5492	ChrV_A_nidulans_FGSC_A4:2620539-2622624	+	FALSE	FALSE	NA
AN5493	ChrV_A_nidulans_FGSC_A4:2616758-2619432	-	FALSE	FALSE	NA
AN5494	ChrV_A_nidulans_FGSC_A4:2614711-2616716	+	FALSE	FALSE	NA
AN5495	ChrV_A_nidulans_FGSC_A4:2612822-2613721	-	FALSE	FALSE	NA
AN5496	ChrV_A_nidulans_FGSC_A4:2610276-2612656	-	FALSE	FALSE	NA
AN5497	ChrV_A_nidulans_FGSC_A4:2608531-2610063	-	FALSE	FALSE	NA
AN5498	ChrV_A_nidulans_FGSC_A4:2607000-2608460	+	FALSE	FALSE	NA
AN5499	ChrV_A_nidulans_FGSC_A4:2600077-2606535	-	FALSE	FALSE	NA
AN5500	ChrV_A_nidulans_FGSC_A4:2598337-2599530	-	FALSE	FALSE	NA
AN5501	ChrV_A_nidulans_FGSC_A4:2596581-2597543	-	FALSE	FALSE	NA
AN5502	ChrV_A_nidulans_FGSC_A4:2593070-2594539	-	FALSE	FALSE	NA
AN5503	ChrV_A_nidulans_FGSC_A4:2589837-2592427	-	FALSE	FALSE	NA
AN5504	ChrV_A_nidulans_FGSC_A4:2587786-2589636	+	FALSE	FALSE	NA
AN5505	ChrV_A_nidulans_FGSC_A4:2583161-2585061	+	FALSE	FALSE	NA
AN5506	ChrV_A_nidulans_FGSC_A4:2580849-2581900	-	FALSE	FALSE	NA
AN5507	ChrV_A_nidulans_FGSC_A4:2578288-2580194	+	FALSE	FALSE	NA
AN5508	ChrV_A_nidulans_FGSC_A4:2571803-2573462	-	FALSE	FALSE	NA
AN5509	ChrV_A_nidulans_FGSC_A4:2568494-2570005	-	FALSE	FALSE	NA
AN5510	ChrV_A_nidulans_FGSC_A4:2564775-2566785	-	FALSE	FALSE	NA
AN5511	ChrV_A_nidulans_FGSC_A4:2563423-2564712	+	FALSE	FALSE	NA
AN5512	ChrV_A_nidulans_FGSC_A4:2560651-2561657	+	FALSE	FALSE	NA
AN5513	ChrV_A_nidulans_FGSC_A4:2557275-2560060	+	FALSE	FALSE	NA
AN5514	ChrV_A_nidulans_FGSC_A4:2551783-2556984	+	FALSE	FALSE	NA
AN5516	ChrV_A_nidulans_FGSC_A4:2539816-2543177	+	FALSE	FALSE	NA
AN5517	ChrV_A_nidulans_FGSC_A4:2534217-2538214	-	FALSE	FALSE	NA
AN5518	ChrV_A_nidulans_FGSC_A4:2532806-2534340	+	FALSE	FALSE	NA
AN5519	ChrV_A_nidulans_FGSC_A4:2531788-2532622	-	FALSE	FALSE	NA
AN5520	ChrV_A_nidulans_FGSC_A4:2530061-2531456	-	FALSE	FALSE	NA
AN5521	ChrV_A_nidulans_FGSC_A4:2526039-2529955	+	FALSE	FALSE	NA
AN5522	ChrV_A_nidulans_FGSC_A4:2524664-2525640	+	FALSE	FALSE	NA
AN5523	ChrV_A_nidulans_FGSC_A4:2521410-2524127	+	FALSE	FALSE	NA
AN5524	ChrV_A_nidulans_FGSC_A4:2520025-2521271	+	FALSE	FALSE	NA
AN5525	ChrV_A_nidulans_FGSC_A4:2516456-2519680	+	FALSE	FALSE	NA
AN5526	ChrV_A_nidulans_FGSC_A4:2514321-2515361	-	FALSE	FALSE	NA
AN5528	ChrV_A_nidulans_FGSC_A4:2501520-2504386	+	FALSE	FALSE	NA
AN5528-uORF	ChrV_A_nidulans_FGSC_A4:2501580-2501591	+	FALSE	FALSE	NA
AN5529	ChrV_A_nidulans_FGSC_A4:2496863-2499103	-	FALSE	FALSE	NA
AN5530	ChrV_A_nidulans_FGSC_A4:2495447-2496794	+	FALSE	FALSE	NA
AN5531	ChrV_A_nidulans_FGSC_A4:2493357-2495402	-	FALSE	FALSE	NA
AN5532	ChrV_A_nidulans_FGSC_A4:2492060-2493030	-	FALSE	FALSE	NA
AN5533	ChrV_A_nidulans_FGSC_A4:2488036-2490919	-	TRUE	FALSE	NA
AN5534	ChrV_A_nidulans_FGSC_A4:2486529-2488160	+	FALSE	FALSE	NA
AN5535	ChrV_A_nidulans_FGSC_A4:2483444-2485850	+	FALSE	FALSE	NA
AN5536	ChrV_A_nidulans_FGSC_A4:2481842-2483307	-	FALSE	FALSE	NA
AN5538	ChrV_A_nidulans_FGSC_A4:2474864-2475535	-	FALSE	FALSE	NA
AN5539	ChrV_A_nidulans_FGSC_A4:2470098-2471315	-	FALSE	FALSE	NA
AN5540	ChrV_A_nidulans_FGSC_A4:2466983-2469028	+	FALSE	FALSE	NA
AN5542	ChrV_A_nidulans_FGSC_A4:2462747-2464139	+	FALSE	FALSE	NA
AN5543	ChrV_A_nidulans_FGSC_A4:2461757-2462220	-	FALSE	FALSE	NA
AN5544	ChrV_A_nidulans_FGSC_A4:2460484-2461284	+	FALSE	FALSE	NA
AN5545	ChrV_A_nidulans_FGSC_A4:2458544-2460055	-	FALSE	FALSE	NA
AN5547	ChrV_A_nidulans_FGSC_A4:2452456-2453752	+	FALSE	FALSE	NA
AN5549	ChrV_A_nidulans_FGSC_A4:2444714-2446803	-	FALSE	FALSE	NA
AN5550	ChrV_A_nidulans_FGSC_A4:2441497-2443245	-	FALSE	FALSE	NA
AN5551	ChrV_A_nidulans_FGSC_A4:2439314-2441271	+	FALSE	FALSE	NA
AN5553	ChrV_A_nidulans_FGSC_A4:2430185-2431925	+	FALSE	FALSE	NA
AN5555	ChrV_A_nidulans_FGSC_A4:2420462-2422176	-	FALSE	FALSE	NA
AN5556	ChrV_A_nidulans_FGSC_A4:2418987-2420047	+	FALSE	FALSE	NA
AN5557	ChrV_A_nidulans_FGSC_A4:2417420-2419428	-	FALSE	FALSE	NA
AN5558	ChrV_A_nidulans_FGSC_A4:2413809-2415924	-	FALSE	FALSE	NA
AN5559	ChrV_A_nidulans_FGSC_A4:2411214-2413094	-	FALSE	FALSE	NA
AN5561	ChrV_A_nidulans_FGSC_A4:2406841-2409154	+	FALSE	FALSE	NA
AN5563	ChrV_A_nidulans_FGSC_A4:2399156-2400724	+	FALSE	FALSE	NA
AN5564	ChrV_A_nidulans_FGSC_A4:2396085-2398094	-	FALSE	FALSE	NA
AN5565	ChrV_A_nidulans_FGSC_A4:2393805-2394953	-	FALSE	FALSE	NA
AN5566	ChrV_A_nidulans_FGSC_A4:2389543-2391691	-	FALSE	FALSE	NA
AN5567	ChrV_A_nidulans_FGSC_A4:2386466-2387266	-	FALSE	FALSE	NA
AN5568	ChrV_A_nidulans_FGSC_A4:2381308-2384410	-	FALSE	FALSE	NA
AN5569	ChrV_A_nidulans_FGSC_A4:2379046-2381184	-	FALSE	FALSE	NA
AN5570	ChrV_A_nidulans_FGSC_A4:2375364-2377619	+	FALSE	FALSE	NA
AN5571	ChrV_A_nidulans_FGSC_A4:2371388-2375192	+	FALSE	FALSE	NA
AN5572	ChrV_A_nidulans_FGSC_A4:2367496-2371010	+	FALSE	FALSE	NA
AN5573	ChrV_A_nidulans_FGSC_A4:2363859-2366982	+	FALSE	FALSE	NA
AN5574	ChrV_A_nidulans_FGSC_A4:2360809-2362017	-	FALSE	FALSE	NA
AN5575	ChrV_A_nidulans_FGSC_A4:2355748-2359057	-	FALSE	FALSE	NA
AN5576	ChrV_A_nidulans_FGSC_A4:2353322-2355266	+	FALSE	FALSE	NA
AN5577	ChrV_A_nidulans_FGSC_A4:2351908-2352959	+	FALSE	FALSE	NA
AN5578	ChrV_A_nidulans_FGSC_A4:2349192-2351712	-	FALSE	FALSE	NA
AN5579	ChrV_A_nidulans_FGSC_A4:2338500-2348953	+	FALSE	FALSE	NA
AN5580	ChrV_A_nidulans_FGSC_A4:2336540-2338201	-	FALSE	FALSE	NA
AN5581	ChrV_A_nidulans_FGSC_A4:2334843-2336276	-	FALSE	FALSE	NA
AN5582	ChrV_A_nidulans_FGSC_A4:2331350-2332959	-	FALSE	FALSE	NA
AN5583	ChrV_A_nidulans_FGSC_A4:2327378-2329052	+	TRUE	FALSE	NA
AN5584	ChrV_A_nidulans_FGSC_A4:2320227-2321638	+	FALSE	FALSE	NA
AN5585	ChrV_A_nidulans_FGSC_A4:2317950-2319388	-	FALSE	FALSE	NA
AN5586	ChrV_A_nidulans_FGSC_A4:2315573-2317785	+	FALSE	FALSE	NA
AN5587	ChrV_A_nidulans_FGSC_A4:2313726-2315151	+	FALSE	FALSE	NA
AN5588	ChrV_A_nidulans_FGSC_A4:2310399-2313350	-	FALSE	FALSE	NA
AN5589	ChrV_A_nidulans_FGSC_A4:2306395-2308908	-	FALSE	FALSE	NA
AN5590	ChrV_A_nidulans_FGSC_A4:2304479-2306355	+	FALSE	FALSE	NA
AN5591	ChrV_A_nidulans_FGSC_A4:2302574-2304403	+	FALSE	FALSE	NA
AN5592	ChrV_A_nidulans_FGSC_A4:2298474-2302042	+	FALSE	FALSE	NA
AN5593	ChrV_A_nidulans_FGSC_A4:2293556-2296735	-	FALSE	FALSE	NA
AN5594	ChrV_A_nidulans_FGSC_A4:2291902-2293597	+	FALSE	FALSE	NA
AN5595	ChrV_A_nidulans_FGSC_A4:2288086-2291722	+	FALSE	FALSE	NA
AN5596	ChrV_A_nidulans_FGSC_A4:2285705-2287558	-	FALSE	FALSE	NA
AN5597	ChrV_A_nidulans_FGSC_A4:2284338-2286230	+	FALSE	FALSE	NA
AN5598	ChrV_A_nidulans_FGSC_A4:2282722-2284191	+	FALSE	FALSE	NA
AN5599	ChrV_A_nidulans_FGSC_A4:2279083-2281977	-	FALSE	FALSE	NA
AN5600	ChrV_A_nidulans_FGSC_A4:2276873-2278900	-	FALSE	FALSE	NA
AN5601	ChrV_A_nidulans_FGSC_A4:2274963-2276689	-	FALSE	FALSE	NA
AN5602	ChrV_A_nidulans_FGSC_A4:2272710-2274717	+	FALSE	FALSE	NA
AN5603	ChrV_A_nidulans_FGSC_A4:2257109-2261194	+	FALSE	FALSE	NA
AN5604	ChrV_A_nidulans_FGSC_A4:2254157-2255661	+	FALSE	FALSE	NA
AN5605	ChrV_A_nidulans_FGSC_A4:2251417-2252275	-	FALSE	FALSE	NA
AN5606	ChrV_A_nidulans_FGSC_A4:2247977-2251006	+	FALSE	FALSE	NA
AN5607	ChrV_A_nidulans_FGSC_A4:2240368-2247057	+	FALSE	FALSE	NA
AN5608	ChrV_A_nidulans_FGSC_A4:2230460-2232208	+	FALSE	FALSE	NA
AN5609	ChrV_A_nidulans_FGSC_A4:2228078-2230098	-	TRUE	FALSE	NA
AN5610	ChrV_A_nidulans_FGSC_A4:2220737-2225442	-	FALSE	FALSE	NA
AN5611	ChrV_A_nidulans_FGSC_A4:2218084-2219696	-	FALSE	FALSE	NA
AN5612	ChrV_A_nidulans_FGSC_A4:2216082-2218011	+	FALSE	FALSE	NA
AN5613	ChrV_A_nidulans_FGSC_A4:2211166-2215619	-	FALSE	FALSE	NA
AN5614	ChrV_A_nidulans_FGSC_A4:2208508-2210961	+	FALSE	FALSE	NA
AN5615	ChrV_A_nidulans_FGSC_A4:2203058-2206157	-	FALSE	FALSE	NA
AN5616	ChrV_A_nidulans_FGSC_A4:2200776-2202795	+	FALSE	FALSE	NA
AN5617	ChrV_A_nidulans_FGSC_A4:2198498-2200297	-	FALSE	FALSE	NA
AN5618	ChrV_A_nidulans_FGSC_A4:2197096-2198359	-	FALSE	FALSE	NA
AN5619	ChrV_A_nidulans_FGSC_A4:2194075-2196841	+	FALSE	FALSE	NA
AN5620	ChrV_A_nidulans_FGSC_A4:2191541-2193421	+	FALSE	FALSE	NA
AN5621	ChrV_A_nidulans_FGSC_A4:2187039-2189682	+	FALSE	FALSE	NA
AN5622	ChrV_A_nidulans_FGSC_A4:2184798-2186642	+	FALSE	FALSE	NA
AN5623	ChrV_A_nidulans_FGSC_A4:2182341-2184242	-	FALSE	FALSE	NA
AN5624	ChrV_A_nidulans_FGSC_A4:2177589-2182109	+	FALSE	FALSE	NA
AN5625	ChrV_A_nidulans_FGSC_A4:2175275-2176582	-	FALSE	FALSE	NA
AN5626	ChrV_A_nidulans_FGSC_A4:2169493-2172651	-	FALSE	FALSE	NA
AN5627	ChrV_A_nidulans_FGSC_A4:2161879-2167614	-	FALSE	FALSE	NA
AN5627-uORF	ChrV_A_nidulans_FGSC_A4:2168731-2168742	-	FALSE	FALSE	NA
AN5628	ChrV_A_nidulans_FGSC_A4:2159840-2161670	-	FALSE	FALSE	NA
AN5629	ChrV_A_nidulans_FGSC_A4:2157686-2159590	+	FALSE	FALSE	NA
AN5630	ChrV_A_nidulans_FGSC_A4:2155159-2157506	-	FALSE	FALSE	NA
AN5631	ChrV_A_nidulans_FGSC_A4:2150226-2154944	+	FALSE	FALSE	NA
AN5632	ChrV_A_nidulans_FGSC_A4:2148970-2149917	-	FALSE	FALSE	NA
AN5633	ChrV_A_nidulans_FGSC_A4:2144135-2146662	-	FALSE	FALSE	NA
AN5634	ChrV_A_nidulans_FGSC_A4:2141430-2143759	+	FALSE	FALSE	NA
AN5635	ChrV_A_nidulans_FGSC_A4:2136528-2139560	+	FALSE	FALSE	NA
AN5636	ChrV_A_nidulans_FGSC_A4:2133505-2136158	+	FALSE	FALSE	NA
AN5637	ChrV_A_nidulans_FGSC_A4:2131721-2132855	+	FALSE	FALSE	NA
