CAuris_id	blastx_summary	hasOrtholog	true_calb_ortho	ortho_source	ORF19_ID	CGD_ID	CGD_GENE_NAME
B9J08_001691	lin; family; antigen; cytoplasmic; tailbinding; gyf; penicillium; fusarium; linp; pseudogymnoascus	TRUE	CAL0000772	orthoMCL_blastx	orf19.2368	CAL0000181470	
B9J08_001685	complex; intermediateassociated; mitochondrial; cia; ciadomaincontaining; associated; intermediate; pseudogymnoascus; oxidoreductase; partial	TRUE	CAL0004155	orthoMCL_blastx	orf19.3353	CAL0000177587	
B9J08_002789	transporter; ion; metal; manganese; smf; smfp; nramp; fusarium; family; macrophage	TRUE	CAL0006336	orthoMCL_blastx	orf19.2270	CAL0000200327	SMF12
B9J08_001681	complex; origin; recognition; subunit; isoform; partial; pseudogymnoascus; fusarium; colletotrichum; metarhizium	TRUE	CAL0000266	orthoMCL_blastx	orf19.6942	CAL0000185041	ORC3
B9J08_001679	transcription; regulatory; sterol; factor; helixloophelix; fusarium; hmsp; dnabinding; pseudogymnoascus; bhlh	TRUE	CAL0002132	orthoMCL_blastx	orf19.1187	CAL0000181382	CPH2
B9J08_001650	get; chd; domaincontaining; domain; penicillium; tailanchored; entry; colletotrichum; proteins; pseudogymnoascus	TRUE	CAL0005262	orthoMCL_blastx	orf19.2101	CAL0000180884	
B9J08_001635	homolog; isoform; carbon; catabolite; repressor; nglp; exonuclease; angel; ngl; rna	TRUE	CAL0006120	orthoMCL_blastx	orf19.5527	CAL0000199590	
B9J08_001627	vacuolar; vps; exchange; factor; guanine; nucleotide; sortingassociated; vpsp; penicillium; fusarium	TRUE	CAL0006139	orthoMCL_blastx	orf19.5533	CAL0000186676	
B9J08_001617	essential; viability; conserved; nonomuraea; cicc; intermedia; bicuspidata; partial; farinosa; millerozyma	TRUE	CAL0001787	orthoMCL_blastx	orf19.4428	CAL0000180756	
B9J08_001596	conserved; complex; golgi; subunit; oligomeric; isoform; like; penicillium; partial; low	TRUE	CAL0004369	orthoMCL_blastx	orf19.4713	CAL0000177087	
B9J08_001569	fusarium; factor; transcription; oxysporum; domain; dnabinding; zinc; colletotrichum; transcriptional; regulatory	TRUE	CAL0002075	orthoMCL_blastx	orf19.1168	CAL0000196450	ZCF3
B9J08_001556	cicc; intermedia; bicuspidata; debaryomyces; conserved; farinosa; millerozyma; piso; guilliermondii; meyerozyma	TRUE	CAL0001197	orthoMCL_blastx	orf19.3742	CAL0000187460	
B9J08_001508	fboxwd; repeatcontaining; zygosaccharomyces; lachancea; isoform; conserved; skp; rhincodon; typus; fbox	TRUE	CAL0000613	orthoMCL_blastx	orf19.5633	CAL0000183374	
B9J08_002665	yjm; hyjmk; hyjmi; estsmglike; partial; fusarium; conserved; lachancea; colletotrichum; glabrata	TRUE	CAL0003825	orthoMCL_blastx	orf19.4686	CAL0000184628	
B9J08_001507	betaglucanosyltransferase; gasp; gel; glycoside; hydrolase; family; yjm; gas; surface; penicillium	TRUE	CAL0004897	orthoMCL_blastx	orf19.377	CAL0000178119	PHR3
B9J08_001498	heat; repeat; yjm; hyjmm; penicillium; adenomaassociated; thyroid; partial; cryptococcus; colletotrichum	TRUE	CAL0004355	orthoMCL_blastx	orf19.5365	CAL0000194341	
B9J08_001497	factor; slt; premrnasplicing; domaincontaining; zinc; finger; ccch; splicing; premrna; like	TRUE	CAL0004353	orthoMCL_blastx	orf19.5364	CAL0000189228	
B9J08_001485	lachancea; isoform; polypyrimidine; tractbinding; like; conserved; tropicalis; product; unnamed; partial	TRUE	CAL0006393	orthoMCL_blastx	orf19.7519	CAL0000176944	
B9J08_001483	yjm; hyjmj; mnnp; lachancea; regulator; mnn; partial; debaryomyces; guilliermondii; meyerozyma	TRUE	CAL0002757	orthoMCL_blastx	orf19.849	CAL0000190905	
B9J08_001446	assembly; machinery; sorting; component; homolog; membrane; outer; bama; factor; isoform	TRUE	CAL0003630	orthoMCL_blastx	orf19.925	CAL0000190799	SAM51
B9J08_001435	centromere; cupin; mifp; yjm; domain; penicillium; mif; domaincontaining; fusarium; lachancea	TRUE	CAL0006177	orthoMCL_blastx	orf19.5551	CAL0000174202	MIF2
B9J08_001433	nadh; dehydrogenase; beta; subcomplex; ubiquinone; subunit; lyr; family; like; complex	TRUE	CAL0006170	orthoMCL_blastx	orf19.5547	CAL0000174836	
B9J08_001428	mitochondrial; carrier; dicarboxylate; transporter; fusarium; oxysporum; family; dicp; pseudogymnoascus; penicillium	TRUE	CAL0000594	orthoMCL_blastx	orf19.5628	CAL0000195204	
B9J08_001424	rhogap; bemp; bem; ralabinding; gtpaseactivating; yjm; rho; gtpase; fusarium; domaincontaining	TRUE	CAL0004269	orthoMCL_blastx	orf19.2771	CAL0000193467	BEM3
B9J08_002630	ammonium; transporter; mep; meaa; permease; mepp; penicillium; yjm; colletotrichum; fusarium	TRUE	CAL0006337	orthoMCL_blastx	orf19.1614	CAL0000198889	MEP1
B9J08_001419	corf; methyltransferase; homolog; isoform; partial; yjm; hyjmg; hyjmm; lachancea; dufdomaincontaining	TRUE	CAL0002825	orthoMCL_blastx	orf19.4563	CAL0000191193	
B9J08_001408	disulfideisomerase; disulfide; isomerase; probable; like; erp; disulfideisomeraselike; partial; tiga; isomeraselike	TRUE	CAL0004241	orthoMCL_blastx	orf19.2757	CAL0000191543	
B9J08_001405	esterase; lipaseserine; lipase; dufdomaincontaining; lipid; particle; lachancea; penicillium; fusarium; yjm	TRUE	CAL0002871	orthoMCL_blastx	orf19.4574	CAL0000180378	
B9J08_001402	carboxypeptidase; glyxaa; lachancea; cpsp; vacuolar; cps; yjm; peptidase; colletotrichum; family	TRUE	CAL0003607	orthoMCL_blastx	orf19.4610	CAL0000183482	
B9J08_001399	carrier; mitochondrial; family; substrate; penicillium; ymc; fusarium; carnitineacylcarnitine; pseudogymnoascus; transporter	TRUE	CAL0002908	orthoMCL_blastx	orf19.4583	CAL0000179012	
B9J08_001398	conserved; pseudogymnoascus; penicillium; fusarium; partial; colletotrichum; vkm; corf; homolog; mdraft	TRUE	CAL0002901	orthoMCL_blastx	orf19.4580	CAL0000185466	
B9J08_001381	dismutase; superoxide; cuzn; copperzinc; partial; cryptococcus; penicillium; gattii; sod; copper	TRUE	CAL0006717	orthoMCL_blastx	orf19.2770.1	CAL0000185037	SOD1
B9J08_001373	enzyme; metabolism; phospholipid; vacuolar; regulator; segregation; vacp; yjm; penicillium; fusarium	TRUE	CAL0004468	orthoMCL_blastx	orf19.1409	CAL0000185220	VAC7
B9J08_001359	escrti; component; complex; sorting; tsg; uevdomaincontaining; endosomal; susceptibility; tumor; uev	TRUE	CAL0000738	orthoMCL_blastx	orf19.2343	CAL0000187259	VPS23
B9J08_001350	partial; srebp; cleavageactivating; elementbinding; regulatory; sterol; colletotrichum; activating; cleavage; lachancea	TRUE	CAL0003954	orthoMCL_blastx	orf19.7270	CAL0000201747	
B9J08_002611	kinase; kin; kinp; yjm; serinethreonine; camkcamklkin; fusarium; penicillium; pkinasedomaincontaining; pseudogymnoascus	TRUE	CAL0006385	orthoMCL_blastx	orf19.7510	CAL0000177153	KIN2
B9J08_001332	phosphorus; acquisitioncontrolling; transcription; factor; hlh; fusarium; helixloophelix; dnabinding; palca; colletotrichum	TRUE	CAL0002952	orthoMCL_blastx	orf19.1253	CAL0000201751	PHO4
B9J08_001331	capping; telomere; rtcp; lachancea; yjm; restriction; zygosaccharomyces; ynlclike; kluyveromyces; cyberlindnera	TRUE	CAL0000326	orthoMCL_blastx	orf19.580	CAL0000184552	
B9J08_001314	pichia; kudriavzevii; membranifaciens; jlg; cicc; intermedia; bicuspidata; debaryomyces; farinosa; millerozyma	TRUE	CAL0003695	orthoMCL_blastx	orf19.949	CAL0000201253	
B9J08_001292	superoxide; dismutase; cuzn; cytosolic; partial; dismutaselike; cell; colletotrichum; pseudogymnoascus; metarhizium	TRUE	CAL0004462	orthoMCL_blastx	orf19.2062	CAL0000184565	SOD4
B9J08_001289	transcription; factor; rpn; proteasome; finger; zinc; subunit; pseudogymnoascus; fusarium; regulatory	TRUE	CAL0004440	orthoMCL_blastx	orf19.2054	CAL0000192685	FGR15
B9J08_001279	dehydrogenase; salicylaldehyde; acinetobacter; baumannii; aldehyde; fusarium; pittii; vanillin; naddependent; oxysporum	TRUE	CAL0001411	orthoMCL_blastx	orf19.3045	CAL0000201739	
B9J08_001253	derlin; isoform; derlinlike; partial; derlike; family; dfmp; gossypium; member; product	TRUE	CAL0000977	orthoMCL_blastx	orf19.7672	CAL0000186904	
B9J08_001247	dynein; intermediate; cytoplasmic; isoform; chainlike; chain; bombus; polistes; terrestris; impatiens	TRUE	CAL0000862	orthoMCL_blastx	orf19.7632	CAL0000195149	
B9J08_001240	mosp; yjm; cytoplasmic; conserved; partial; metarhizium; isoleucinetrna; ligase; papilio; probable	TRUE	CAL0001998	orthoMCL_blastx	orf19.1140	CAL0000190607	
B9J08_002595	rsc; complex; subunit; chromatin; rscp; structureremodeling; yjm; fusarium; oxysporum; pseudogymnoascus	TRUE	CAL0006080	orthoMCL_blastx	orf19.2964	CAL0000192923	
B9J08_001225	spx; domaincontaining; yjm; hyjmd; colletotrichum; fusarium; transporter; phosphodiesterase; partial; pseudogymnoascus	TRUE	CAL0005617	orthoMCL_blastx	orf19.6805	CAL0000182573	
B9J08_001220	csmp; segregation; chromosome; meiosis; fork; replication; protection; yjm; swidomaincontaining; component	TRUE	CAL0005556	orthoMCL_blastx	orf19.4105	CAL0000183710	CSM3
B9J08_001199	pgap; yjm; family; conserved; zygosaccharomyces; glycosyl; transferase; cicc; intermedia; bicuspidata	TRUE	CAL0004106	orthoMCL_blastx	orf19.292	CAL0000186379	
B9J08_001191	penicillium; domainbinding; wwdomainbinding; fusarium; conserved; ligand; wwdomain; partial; stressinduced; pseudogymnoascus	TRUE	CAL0005446	orthoMCL_blastx	orf19.1527	CAL0000186678	
B9J08_001181	opip; yjm; opi; factor; opidomaincontaining; transcriptional; bzip; repressor; lachancea; transcription	TRUE	CAL0005503	orthoMCL_blastx	orf19.1543	CAL0000184732	OPI1
B9J08_001168	yjm; hyjmm; lachancea; conserved; zygosaccharomyces; kluyveromyces; ymrw; guilliermondii; cicc; intermedia	TRUE	CAL0005863	orthoMCL_blastx	orf19.6871	CAL0000197165	
B9J08_001165	pentatricopeptide; repeatcontaining; atg; isoform; partial; mitochondrial; nicotiana; happinduced; citrus; mitochondriallike	TRUE	CAL0003947	orthoMCL	orf19.230	CAL0000193243	
B9J08_001164	peroxisomal; membrane; pex; peroxin; penicillium; biogenesis; factor; colletotrichum; partial; metarhizium	TRUE	CAL0005030	orthoMCL_blastx	orf19.2805	CAL0000178749	PEX8
B9J08_001126	pho; cyclin; cyclindomaincontaining; negative; regulatory; preg; nuc; partial; penicillium; cyclindependent	TRUE	CAL0001471	orthoMCL_blastx	orf19.5755	CAL0000183853	
B9J08_001111	conserved; cyberlindnera; rathayibacter; bacteroides; cicc; intermedia; bicuspidata; debaryomyces; guilliermondii; meyerozyma	TRUE	CAL0000497	orthoMCL_blastx	orf19.6245	CAL0000196966	
B9J08_002588	pns; dufdomaincontaining; pnsp; choline; transporterlike; penicillium; duf; fusarium; domain; yjm	TRUE	CAL0005194	orthoMCL_blastx	orf19.6077	CAL0000201857	
B9J08_001104	tumor; wilms; isoform; finger; zinc; stpp; yjm; partial; homolog; colletotrichum	TRUE	CAL0003377	orthoMCL_blastx	orf19.2612	CAL0000180482	
B9J08_001102	rasrelated; rapb; raslike; rapa; ras; rsr; gtpase; isoform; small; rapblike	TRUE	CAL0003380	orthoMCL_blastx	orf19.2614	CAL0000199219	RSR1
B9J08_001101	sin; stb; complex; subunit; stbp; yjm; fusarium; penicillium; pseudogymnoascus; proteinbinding	TRUE	CAL0004664	orthoMCL_blastx	orf19.314	CAL0000187518	
B9J08_001083	ligase; ubiquitinprotein; isoform; finger; rnflike; like; trim; regulator; ring; actindependent	TRUE	CAL0005238	orthoMCL_blastx	orf19.5438	CAL0000196095	
B9J08_001069	nacetyltransferase; mycobacterium; streptomyces; gnat; family; acetyltransferase; tuberculosis; vector; puromycin; multispecies	TRUE	CAL0006090	orthoMCL_blastx	orf19.5514	CAL0000198503	
B9J08_001065	snw; domaincontaining; premrnaprocessing; puffspecific; partial; trichinella; isoform; drosophila; penicillium; like	TRUE	CAL0006088	orthoMCL_blastx	orf19.5513	CAL0000177849	PRP45
B9J08_001042	dslp; yjm; dsl; transport; lachancea; partial; conserved; zygosaccharomyces; guilliermondii; meyerozyma	TRUE	CAL0000778	orthoMCL_blastx	orf19.2370	CAL0000195376	DSL1
B9J08_001041	conserved; cyberlindnera; farinosa; millerozyma; piso; cicc; intermedia; bicuspidata; debaryomyces; burtonii	TRUE	CAL0003223	orthoMCL_blastx	orf19.178	CAL0000181655	
B9J08_001032	arrestin; nterminal; domain; santigen; fusarium; penicillium; pseudogymnoascus; exophiala; colletotrichum; arrestinlike	TRUE	CAL0001057	orthoMCL_blastx	orf19.3701	CAL0000192065	
B9J08_001030	fusarium; trafficking; penicillium; conserved; complex; particle; subunit; colletotrichum; glutathione; omega	TRUE	CAL0002228	orthoMCL_blastx	orf19.6453	CAL0000176108	
B9J08_001228	mannosyltransferase; dolichylphosphatemannoseprotein; family; glycosyltransferase; pmtp; transferase; yjm; omannosyl; penicillium; pseudogymnoascus	TRUE	CAL0005653	orthoMCL_blastx	orf19.6812	CAL0000187219	PMT2
B9J08_002879	mannosyltransferase; dolichylphosphatemannoseprotein; pmtp; family; yjm; glycosyltransferase; transferase; omannosyl; penicillium; pseudogymnoascus	TRUE	CAL0001900	orthoMCL_blastx	orf19.3802	CAL0000189855	PMT6
B9J08_002580	transcription; factor; initiation; iib; tfiib; cyclinlike; penicillium; var; probable; colletotrichum	TRUE	CAL0001439	orthoMCL_blastx	orf19.3059	CAL0000176820	SUA71
B9J08_001027	penicillium; yjm; hyjmb; conserved; pseudogymnoascus; partial; trichophyton; vkm; exophiala; rmp	TRUE	CAL0002236	orthoMCL_blastx	orf19.6457	CAL0000186333	
B9J08_001008	gipp; yjm; lachancea; conserved; phosphatase; glcinteracting; zygosaccharomyces; debaryomyces; regulator; guilliermondii	TRUE	CAL0001149	orthoMCL_blastx	orf19.3728	CAL0000186188	
B9J08_000987	family; stomatin; band; stomatinlike; penicillium; pseudogymnoascus; membrane; spfh; erythrocyte; integral	TRUE	CAL0004024	orthoMCL_blastx	orf19.7296	CAL0000186897	
B9J08_000972	stdp; yjm; mthp; mth; transcription; kudriavzevii; factor; lachancea; vin; regulator	TRUE	CAL0006094	orthoMCL_blastx	orf19.6173	CAL0000182240	STD1
B9J08_000967	gata; nitrogen; regulatory; finger; zinc; area; partial; asd; type; transcription	TRUE	CAL0002036	orthoMCL_blastx	orf19.1150	CAL0000193023	
B9J08_000952	prefoldin; subunit; colletotrichum; partial; lachancea; pseudogymnoascus; penicillium; fusarium; talaromyces; conserved	TRUE	CAL0000470	orthoMCL_blastx	orf19.3687	CAL0000200924	
B9J08_000925	autophagyrelated; autophagy; atg; penicillium; atgp; yjm; fusarium; pseudogymnoascus; colletotrichum; regulatory	TRUE	CAL0005141	orthoMCL_blastx	orf19.2848	CAL0000176796	
B9J08_000922	conserved; partial; pichia; cicc; intermedia; bicuspidata; debaryomyces; dubliniensis; mgq; mgo	TRUE	CAL0005740	orthoMCL_blastx	orf19.7494	CAL0000177845	MMS22
B9J08_000914	factor; elongation; beta; translation; subunit; penicillium; eefbeta; lachancea; chain; pseudogymnoascus	TRUE	CAL0002038	orthoMCL_blastx	orf19.3838	CAL0000176377	EFB1
B9J08_000913	conserved; cyberlindnera; lachancea; dorea; cicc; intermedia; debaryomyces; bicuspidata; farinosa; millerozyma	TRUE	CAL0005968	orthoMCL_blastx	orf19.2914	CAL0000178774	
B9J08_002566	hexokinase; fusarium; hxkp; penicillium; oxysporum; yjm; isoenzyme; colletotrichum; pseudogymnoascus; probable	TRUE	CAL0000198	orthoMCL_blastx	orf19.542	CAL0000189097	HXK2
B9J08_000903	amino; acid; transporter; vacuolar; avtp; transmembrane; carrier; family; protoncoupled; solute	TRUE	CAL0000396	orthoMCL_blastx	orf19.6984	CAL0000174235	
B9J08_000894	alb; biogenesis; ribosome; albp; lachancea; yjm; zygosaccharomyces; factor; pres; conserved	TRUE	CAL0002809	orthoMCL_blastx	orf19.7107	CAL0000182219	
B9J08_000886	nfu; cluster; ironsulfur; scaffold; homolog; mitochondrial; mitochondriallike; isoform; partial; nifulike	TRUE	CAL0000591	orthoMCL_blastx	orf19.6283	CAL0000194822	
B9J08_000885	conserved; cicc; intermedia; debaryomyces; guilliermondii; meyerozyma; pgug; cpar; parapsilosis; clavispora	TRUE	CAL0000589	orthoMCL_blastx	orf19.6282	CAL0000189176	
B9J08_000878	ribosomal; lae; lalike; subunit; partial; penicillium; colletotrichum; var; large; schizosaccharomyces	TRUE	CAF0007090	orthoMCL_blastx	orf19.6882.1	CAL0000183633	
B9J08_000847	dehydrogenase; kinase; pyruvate; mitochondrial; alphaketoacid; penicillium; pseudogymnoascus; acetyltransferring; cryptococcus; lipoamide	TRUE	CAL0003985	orthoMCL_blastx	orf19.7281	CAL0000180154	PDK2
B9J08_000826	bnip; penicillium; yjm; neck; trichophyton; conserved; talaromyces; bud; zygosaccharomyces; coccidioides	TRUE	CAL0005575	orthoMCL_blastx	orf19.7450	CAL0000186686	
B9J08_000823	ribosomal; partial; penicillium; fulls; subunit; altname; var; pseudogymnoascus; large; lalike	TRUE	CAF0007026	orthoMCL	orf19.4909.1	CAL0000190451	RPL42
B9J08_000813	dioxygenase; trimethyllysine; hydroxylase; mitochondrial; fusarium; tmlh; penicillium; cryptococcus; colletotrichum; partial	TRUE	CAL0000924	orthoMCL_blastx	orf19.4316	CAL0000194928	
B9J08_000811	isoform; trichophyton; laevis; xenopus; golgin; member; subfamily; rubrum; body; soudanense	TRUE	CAL0006033	orthoMCL_blastx	orf19.6148	CAL0000181566	
B9J08_002531	cmethyltransferase; uroporphyrinogeniii; uroporphyriniii; siroheme; synthase; penicillium; fusarium; methylase; ferrochelatase; cmethyltransferaseprecorrin	TRUE	CAL0002271	orthoMCL_blastx	orf19.5811	CAL0000185049	MET1
B9J08_000804	cation; diffusion; facilitator; family; efflux; fusarium; metal; tolerance; transporter; pseudogymnoascus	TRUE	CAL0002152	orthoMCL_blastx	orf19.3874	CAL0000201681	
B9J08_000798	debaryomyces; bicuspidata; guilliermondii; meyerozyma; pgug; cicc; intermedia; farinosa; millerozyma; piso	TRUE	CAL0002174	orthoMCL_blastx	orf19.7084	CAL0000194442	DFI1
B9J08_000796	transporter; mfs; multidrug; facilitator; major; superfamily; general; substrate; penicillium; resistance	TRUE	CAL0002781	orthoMCL_blastx	orf19.4550	CAL0000179216	
B9J08_000792	hydrolase; alphabeta; acinetobacter; epoxide; leptospira; baumannii; mycobacterium; streptomyces; interrogans; carboxylesterase	TRUE	CAL0004720	orthoMCL_blastx	orf19.6709	CAL0000198949	
B9J08_000766	aspartate; aminotransferase; mitochondrial; cytoplasmic; partial; isoform; fusarium; drosophila; transferase; plpdependent	TRUE	CAL0003762	orthoMCL_blastx	orf19.4669	CAL0000188482	AAT22
B9J08_000741	ligase; sumoprotein; nse; partial; mms; nselike; isoform; dna; repair; penicillium	TRUE	CAL0005456	orthoMCL_blastx	orf19.7413	CAL0000188305	MMS21
B9J08_000726	tco; lachancea; guilliermondii; hanseniaspora; complex; rapamycin; subunit; target; conserved; meyerozyma	TRUE	CAL0001891	orthoMCL_blastx	orf19.761	CAL0000194863	TCO89
B9J08_000721	polymerase; rna; iii; subunit; dnadirected; rpc; isoform; complex; penicillium; homo	TRUE	CAL0000118	orthoMCL_blastx	orf19.6903	CAL0000182770	
B9J08_000700	skgp; cyberlindnera; conserved; skg; lachancea; yhrc; yjm; cicc; intermedia; guilliermondii	TRUE	CAL0004525	orthoMCL_blastx	orf19.1426	CAL0000181720	
B9J08_000694	dehydrogenase; malate; naddependent; mitochondrial; cytoplasmic; precursor; pseudogymnoascus; penicillium; talaromyces; partial	TRUE	CAL0005697	orthoMCL_blastx	orf19.7481	CAL0000181993	MDH1
B9J08_002530	hydrolase; hadsuperfamily; phosphatidyl; synthase; penicillium; family; iia; tigr; subfamily; superfamily	TRUE	CAL0005709	orthoMCL_blastx	orf19.449	CAL0000182007	
B9J08_000690	ldb; penicillium; partial; pseudogymnoascus; conserved; colletotrichum; ldbp; related; dip; vkm	TRUE	CAL0005661	orthoMCL_blastx	orf19.7473	CAL0000194294	
B9J08_000687	fusarium; oxysporum; cryptococcus; membrane; conserved; penicillium; kwoniella; var; hhb; gattii	TRUE	CAL0004467	orthoMCL_blastx	orf19.2064	CAL0000180376	
B9J08_000677	arsenicalresistance; arsenite; transporter; acr; arsb; fusarium; efflux; penicillium; resistance; oxysporum	TRUE	CAL0002260	orthoMCL_blastx	orf19.3122	CAL0000188348	ARR3
B9J08_000630	cell; division; control; phosphatase; homeostasis; fusarium; cdcp; metallodependent; partial; ion	TRUE	CAL0001501	orthoMCL_blastx	orf19.3083	CAL0000184667	
B9J08_000629	sasp; fusarium; yjm; silencing; something; partial; lachancea; arsef; trichoderma; oxysporum	TRUE	CAL0001503	orthoMCL_blastx	orf19.3084	CAL0000178242	
B9J08_000626	bacillus; synthase; carboxytetrahydropterin; qued; cereus; multispecies; pyruvoyl; tetrahydrobiopterin; conserved; komagataella	TRUE	CAL0001919	orthoMCL_blastx	orf19.4467	CAL0000192464	
B9J08_000623	pxa; domain; fusarium; domaincontaining; oxysporum; penicillium; partial; trichophyton; colletotrichum; metarhizium	TRUE	CAL0001334	orthoMCL_blastx	orf19.3009	CAL0000195291	
